block_number,time,number_of_twetches
559334,1523847238,0
559873,1539668650,0
559189,1552342777,0
558970,1522526298,0
560278,1548034069,0
559679,1530531966,0
558249,1571122910,0
559860,1521766140,0
558216,1572353426,6
558651,1536547352,0
558195,1571746313,1
558879,1538484338,0
558188,1576478700,2
558192,1572831098,3
558448,1559264599,0
558174,1576351676,2
559643,1525380994,0
558239,1570979678,1
558291,1572694720,1
560139,1546355204,0
560140,1546355263,0
558155,1553807197,0
560141,1546356162,0
560142,1546356439,0
560143,1546356820,0
560144,1546357102,0
559644,1525382012,0
558328,1526795561,0
558219,1576711286,0
559111,1544722932,0
559469,1528995581,0
558270,1570764638,0
559843,1537785190,0
559069,1532815968,0
558262,1572153578,6
558252,1533191767,0
558187,1574787317,0
559801,1540985538,0
558176,1574308119,22
558203,1575301579,0
558216,1564027800,5
558179,1567932501,5
558804,1558136478,0
559190,1552343858,0
558846,1525920616,0
560279,1548034684,0
559680,1530532250,0
558592,1533492388,0
559861,1521766635,0
559584,1550989562,0
559335,1523847810,0
558171,1575951116,10
558250,1571123053,1
558971,1522528318,0
558880,1538484454,0
558200,1576936119,0
559874,1539671166,0
558218,1573226462,8
558652,1536548095,0
558449,1559265093,0
558217,1572353555,2
560145,1546358344,0
560037,1543859376,0
559645,1525382472,0
558156,1553808397,3
559470,1528995617,0
558329,1526796025,0
559070,1532816028,0
558189,1576478993,2
558355,1570244978,0
559802,1540986077,0
558292,1572695978,6
558193,1572831938,11
558196,1571747018,9
558220,1576714459,28
559844,1537787712,0
558253,1533192437,0
559112,1544723472,0
560280,1548034927,0
558805,1558136849,0
559191,1552345237,0
559585,1550989807,0
558847,1525921133,0
558593,1533492882,0
559336,1523848448,0
559862,1521767380,0
558180,1567932745,1
559681,1530536436,0
558972,1522528772,0
558217,1564031460,0
559875,1539671664,0
560146,1546358563,0
559646,1525382510,0
560038,1543860149,0
558157,1553808705,0
559337,1523848987,0
558251,1571123193,0
558271,1570766018,6
559471,1528996210,0
558201,1576936279,1
558330,1526796378,0
558177,1574308393,5
558881,1538486276,0
558450,1559265976,0
558653,1536551836,0
559803,1540986318,0
558172,1575951283,0
558356,1570245221,1
558194,1572832053,2
558240,1570981898,14
558204,1575302315,3
558293,1572696562,6
558221,1576715059,5
558190,1576479355,1
560281,1548036082,0
559192,1552345340,0
560282,1548036381,0
559586,1550990463,0
558594,1533494397,0
558218,1572354655,4
560147,1546359523,0
559071,1532816344,0
560039,1543860233,0
559876,1539671821,0
559863,1521768235,0
559682,1530537126,0
558158,1553808937,0
559647,1525383474,0
559338,1523849314,0
558973,1522530338,0
558252,1571123205,0
558241,1570984660,8
558806,1558138227,0
558331,1526796402,0
558263,1572155356,6
558848,1525922172,0
558202,1576936399,0
558254,1533194387,0
558849,1525923147,0
559472,1528997375,0
558272,1570766258,0
559804,1540986821,0
558882,1538487496,0
558188,1574788367,3
559845,1537788007,0
558175,1576353978,9
558218,1564031675,0
558181,1567933600,3
558173,1575951347,0
558195,1572832360,3
558654,1536552510,0
558219,1573227908,14
558186,1576048399,11
558294,1572696544,0
558177,1574164042,0
558178,1574308628,0
558451,1559268141,0
560283,1548037672,0
559587,1550990700,0
559588,1550990760,0
558595,1533494645,0
558596,1533494651,0
560040,1543860413,0
560148,1546359706,0
559864,1521768275,0
560284,1548038443,0
559339,1523849380,0
559683,1530537267,0
558597,1533495217,0
558197,1571747234,0
558357,1570245579,8
558974,1522530431,0
558191,1576479415,0
558253,1571123260,0
558807,1558138460,0
558222,1576717430,19
559193,1552346617,0
558159,1553809191,0
558332,1526797271,0
558219,1572355000,1
559113,1544723714,0
558850,1525923276,0
558264,1572155378,1
558883,1538487716,0
559473,1528998477,0
559648,1525385900,0
558203,1576936593,0
558255,1533195725,0
559805,1540989018,0
558273,1570766760,3
558189,1574788787,7
558176,1576354079,0
558655,1536553553,0
559846,1537788367,0
558174,1575951896,0
558242,1570984909,3
558196,1572835036,9
558220,1573228870,13
559589,1550990783,0
559072,1532816521,0
558182,1567935195,30
560285,1548039561,0
560286,1548039597,0
560149,1546360519,0
559877,1539672177,0
558598,1533495616,0
559340,1523849580,0
560041,1543861012,0
559684,1530537335,0
558975,1522530647,0
559865,1521769177,0
558221,1573228987,0
559194,1552346679,0
558452,1559268856,0
558160,1553809237,0
558976,1522531419,0
558599,1533496755,0
558220,1572355057,1
558223,1576718445,3
558851,1525924065,0
558265,1572155438,1
559474,1528998809,0
559649,1525386636,0
559806,1540989402,0
558884,1538490130,0
558205,1575303039,6
558656,1536554706,0
558256,1533196530,0
558219,1564033236,73
558179,1574309949,4
559847,1537788810,0
558358,1570246658,1
558175,1575951955,0
558204,1576937051,6
559114,1544724311,0
558198,1571748090,7
559590,1550991810,0
559073,1532817395,0
560150,1546360614,0
560287,1548041006,0
559341,1523849843,0
558808,1558139174,0
559195,1552346760,0
558333,1526797824,0
558161,1553809297,0
558254,1571123560,3
560042,1543863776,0
558224,1576718479,0
558977,1522532434,0
558852,1525924086,0
559866,1521770710,0
558453,1559269436,0
559807,1540989755,0
559878,1539673600,0
558600,1533499617,0
559650,1525387466,0
559685,1530538876,0
558183,1567935699,3
558885,1538490638,0
559475,1528999997,0
558243,1570985811,9
558657,1536554826,0
558274,1570767700,4
558221,1572356735,15
558266,1572155784,2
558187,1576049695,13
558222,1573229557,6
558257,1533197586,0
559848,1537789326,0
558295,1572697590,0
558206,1575303653,3
558197,1572836858,19
560288,1548041111,0
559074,1532817594,0
560151,1546361200,0
559342,1523849959,0
558334,1526797867,0
558335,1526797922,0
558162,1553809478,0
559115,1544724433,0
559591,1550993101,0
559196,1552347217,0
558809,1558139358,0
559476,1529000024,0
559879,1539673630,0
558225,1576718506,0
560043,1543863990,0
559592,1550993767,0
558886,1538491102,0
558853,1525924435,0
558601,1533500895,0
558978,1522532960,0
558184,1567935740,0
558454,1559269876,0
558658,1536554974,0
559686,1530539204,0
559808,1540990578,0
559867,1521771563,0
558177,1576355508,9
558255,1571124038,3
558359,1570247198,3
558275,1570767931,1
558220,1564035756,33
558244,1570986098,4
558276,1570768045,0
558267,1572156074,2
558223,1573229604,0
558176,1575953046,0
558192,1576479713,0
558258,1533198073,0
559849,1537791200,0
558177,1575953183,0
560152,1546362381,0
559075,1532818079,0
558180,1574310165,6
559197,1552347276,0
558163,1553810077,0
558207,1575303767,1
559651,1525387607,0
559343,1523850798,0
558226,1576718625,3
559593,1550994966,0
559477,1529000270,0
558854,1525924486,0
559478,1529000306,0
560044,1543864888,0
558336,1526798536,0
558659,1536555550,0
558979,1522533463,0
560045,1543865275,0
558887,1538493202,0
558455,1559270728,0
559809,1540991357,0
559880,1539674526,0
558810,1558140138,0
558188,1576049876,0
558198,1572837546,1
559687,1530539328,0
558256,1571124079,0
559868,1521772878,0
558199,1571748897,3
558185,1567936464,2
558205,1576937959,6
558360,1570247448,0
558277,1570768193,0
558178,1576356049,7
558224,1573229717,1
558221,1564036700,8
558245,1570986280,3
558268,1572157279,2
560289,1548041149,0
559850,1537791218,0
560153,1546363962,0
558186,1567937260,1
558259,1533198525,0
559116,1544725873,0
559198,1552347637,0
558164,1553810204,0
559652,1525387889,0
559199,1552347955,0
558855,1525924551,0
558165,1553810271,0
559479,1529000484,0
559344,1523850887,0
558227,1576719253,0
558602,1533501967,0
558178,1575953293,0
558980,1522533648,0
559200,1552351339,0
559594,1550996402,0
560046,1543867914,0
559810,1540991658,0
558337,1526800154,0
558888,1538493949,0
558811,1558140815,0
559881,1539675136,0
558456,1559271696,0
559869,1521773544,0
558338,1526800773,0
558889,1538494150,0
559882,1539675366,0
558179,1576356116,1
558278,1570768367,0
558190,1574791445,108
558296,1572698169,3
560290,1548041329,0
559076,1532818799,0
560154,1546364723,0
559851,1537791682,0
558222,1564036941,2
559688,1530539774,0
559653,1525387988,0
558225,1573229938,2
559480,1529000836,0
558603,1533501989,0
558206,1576938499,0
558228,1576719800,2
559345,1523851260,0
558660,1536556077,0
559201,1552351418,0
558187,1567937699,2
558856,1525924821,0
560047,1543868501,0
559595,1550998922,0
558208,1575304545,7
558181,1574310693,3
558339,1526800815,0
558257,1571124818,1
559870,1521773620,0
558981,1522534605,0
559883,1539675688,0
558260,1533199358,0
558226,1573230505,10
558890,1538494686,0
558812,1558140979,0
558982,1522535490,0
558279,1570768598,1
558166,1553812605,0
558179,1575953396,0
558246,1570987436,8
559117,1544726471,0
558189,1576050500,2
558180,1576357076,7
560291,1548041364,0
560292,1548041403,0
559852,1537791667,0
560155,1546366060,0
559077,1532819116,0
559481,1529000840,0
559078,1532819178,0
558229,1576719954,3
558199,1572841058,18
559202,1552352360,0
558604,1533503379,0
559596,1550998987,0
558661,1536556502,0
560048,1543869594,0
558188,1567937790,0
558857,1525926817,0
559346,1523853203,0
558361,1570250738,9
558269,1572157830,3
558340,1526801099,0
559884,1539675701,0
558207,1576939039,0
559811,1540992628,0
559689,1530540077,0
558457,1559272516,0
558813,1558141039,0
558983,1522535729,0
558280,1570768692,0
558891,1538494868,0
558167,1553814894,0
558191,1574791570,10
559871,1521773990,0
558261,1533200616,0
558223,1564038604,21
558182,1574311081,7
558258,1571125580,2
558297,1572698318,9
559118,1544726534,0
560293,1548041482,0
559654,1525388376,0
560156,1546367065,0
559482,1529000948,0
558222,1572357536,6
559079,1532820177,0
558247,1570987718,1
559853,1537791708,0
558230,1576720039,1
558190,1576050526,0
558180,1575953456,1
559233,1576357496,1
560649,1550999346,0
560650,1550999362,0
559657,1533503822,0
561101,1543870331,0
559252,1571751074,25
560399,1523853322,0
559714,1536557451,0
559910,1525928824,0
559245,1576480490,3
559252,1572841442,3
559414,1570250789,1
559241,1567938782,1
560053,1522536075,0
560881,1540993878,0
559961,1538494966,0
559962,1538494984,0
559277,1576939129,0
559410,1526801641,0
560954,1539677346,0
559350,1570768900,0
559331,1533200657,0
559339,1572158108,1
559527,1559273720,0
560759,1530541386,0
559883,1558144407,0
559252,1574311106,0
560941,1521775914,0
561226,1546367323,0
561363,1548042324,0
560552,1529001039,0
559367,1572698323,0
560724,1525388691,0
559270,1572841736,0
559328,1571126200,1
559296,1573231716,8
560149,1532820194,0
559261,1574791604,2
560923,1537791817,0
560668,1550999768,0
559675,1533504048,0
561119,1543874752,0
559300,1576722079,7
559247,1574165815,8
559732,1536557557,0
560417,1523854121,0
559928,1525929874,0
559292,1572357707,6
559278,1575306587,20
559260,1576050596,0
559317,1570989460,11
559251,1576358562,8
560882,1540994192,0
560188,1544727711,0
559963,1538495646,0
559278,1576939201,0
559263,1576480526,0
559411,1526802217,0
560760,1530541412,0
560955,1539678593,0
559250,1575954060,3
560054,1522538576,0
561227,1546367620,0
561364,1548042383,0
559293,1564039947,12
560553,1529001283,0
559332,1533201490,0
560725,1525389925,0
559259,1567939240,1
559884,1558144716,0
559351,1570769140,2
560942,1521779520,0
559528,1559276656,0
559271,1572842457,2
560150,1532821311,0
559368,1572699050,2
559329,1571126945,0
559297,1573231809,0
560669,1551000187,0
561120,1543875232,0
559676,1533505433,0
560924,1537792781,0
559340,1572158600,6
559270,1571752058,11
559432,1570252823,18
559253,1574311531,1
559262,1574791887,11
560418,1523854266,0
559733,1536558001,0
559929,1525929985,0
559293,1572357818,2
559252,1576358576,0
559964,1538495689,0
560956,1539678840,0
560883,1540995809,0
559412,1526804175,0
561228,1546368165,0
561365,1548042591,0
560554,1529001313,0
560055,1522539602,0
559885,1558144737,0
559279,1576939759,1
560726,1525390399,0
560761,1530542655,0
559264,1576480731,0
559333,1533201844,0
560943,1521779679,0
559294,1564039994,0
560189,1544728139,0
560151,1532821350,0
559279,1575306767,1
559529,1559277090,0
560670,1551000548,0
559677,1533505549,0
561121,1543876588,0
560925,1537792797,0
559341,1573733133,12
559384,1574792411,9
559381,1567940023,5
559490,1572700494,4
559422,1576724901,10
559393,1572844512,7
559382,1576050716,0
559554,1570252900,1
560540,1523854311,0
559342,1573733594,5
560051,1525930496,0
559855,1536558370,0
561078,1539679282,0
561350,1546368505,0
561487,1548042791,0
560086,1538496100,0
560007,1558144771,0
560177,1522539739,0
560008,1558144785,0
560676,1529001637,0
560848,1525390708,0
559401,1576939819,2
559455,1533201855,0
561005,1540997238,0
561065,1521779830,0
559473,1570769797,0
559369,1574166243,4
560273,1532821407,0
559419,1573232977,8
561243,1543876972,0
559799,1533505843,0
561047,1537792862,0
560792,1551002223,0
559386,1576480785,1
559416,1564040196,4
559415,1572358277,10
560883,1530543175,0
559372,1575954914,4
559651,1559277096,0
559451,1571127431,0
560311,1544728511,0
559375,1574311881,3
559392,1571752778,9
559439,1570991038,9
559491,1572701192,6
561351,1546368910,0
559534,1526804456,0
561488,1548043759,0
560087,1538496276,0
559420,1573233013,0
560178,1522540037,0
561079,1539679746,0
560849,1525390983,0
560677,1529002391,0
559456,1533202088,0
560179,1522540312,0
560541,1523855035,0
561066,1521781368,0
559856,1536558869,0
560052,1525931595,0
561006,1540998379,0
559555,1570253693,4
560274,1532822143,0
561244,1543877512,0
560793,1551002408,0
561048,1537793203,0
559370,1574166382,1
559800,1533507075,0
559343,1573734293,5
560884,1530543403,0
559417,1564041021,21
559452,1571127544,0
559652,1559278021,0
559382,1567941851,25
560312,1544728571,0
559383,1576050896,1
559474,1570770498,2
559376,1574311899,0
559387,1576481156,0
559373,1575955128,1
559393,1571752837,1
559402,1576940719,3
559394,1572845258,7
559385,1574793437,15
561489,1548043806,0
560009,1558144818,0
561352,1546370083,0
560088,1538497338,0
559535,1526805222,0
560678,1529002410,0
559423,1576725079,0
559440,1570991138,1
560180,1522540515,0
560542,1523855433,0
559857,1536558985,0
561067,1521781406,0
560850,1525391517,0
559492,1572701558,2
559457,1533202385,0
561245,1543878144,0
560181,1522540695,0
561080,1539680308,0
560275,1532822488,0
560053,1525932042,0
561049,1537793441,0
559801,1533507431,0
561007,1540999578,0
559556,1570253815,1
559453,1571127751,0
559653,1559278817,0
559421,1573233393,1
560885,1530543692,0
559416,1572359498,13
559344,1573734653,9
559383,1567942409,4
559475,1570770520,1
560313,1544728872,0
559374,1576358587,0
559418,1564043001,21
561490,1548044244,0
561353,1546370262,0
560010,1558144840,0
560679,1529002706,0
561354,1546370603,0
560089,1538497540,0
559341,1571868880,25
559424,1576725115,0
560851,1525391568,0
559858,1536559210,0
561068,1521781570,0
560794,1551003541,0
561246,1543878235,0
561081,1539680424,0
561050,1537793586,0
559441,1570991221,0
560054,1525932228,0
560543,1523856264,0
559802,1533507976,0
560276,1532823458,0
559454,1571127793,0
560182,1522541822,0
559536,1526808916,0
559493,1572702083,6
559374,1575955464,0
559654,1559279810,0
559458,1533203884,0
561008,1541001690,0
559557,1570253978,0
559386,1574793657,5
559394,1571753378,4
559403,1576941598,1
560886,1530543944,0
559395,1572846458,8
559401,1575306940,7
560314,1544728992,0
559417,1572359714,2
561491,1548044693,0
560680,1529002730,0
561355,1546372600,0
560090,1538498477,0
560011,1558146139,0
559419,1564043551,4
559476,1570771663,5
561247,1543878352,0
560795,1551003967,0
561051,1537793681,0
560544,1523856270,0
559803,1533508183,0
560852,1525391967,0
561069,1521782045,0
559859,1536559523,0
561052,1537793916,0
560183,1522542552,0
560277,1532823680,0
559455,1571128000,0
559377,1574313705,15
559537,1526809116,0
559494,1572702112,0
561009,1541001983,0
559459,1533204160,0
559345,1573735803,5
559655,1559280377,0
561082,1539682425,0
559558,1570254117,0
559442,1570991623,2
559422,1573234704,14
559375,1575955555,0
559387,1574793958,7
559371,1574167317,1
559396,1572847012,0
559384,1567945490,30
561492,1548044929,0
561356,1546372885,0
560681,1529002926,0
560012,1558146200,0
559420,1564043574,1
560315,1544729111,0
559395,1571753783,2
560091,1538500074,0
561248,1543879075,0
560796,1551004381,0
561249,1543879260,0
559804,1533508467,0
561070,1521782084,0
560055,1525933178,0
560853,1525392063,0
559860,1536559845,0
559425,1576726159,5
560184,1522544230,0
561053,1537794088,0
559388,1576481900,0
560545,1523857229,0
560278,1532824788,0
559402,1575307145,1
559538,1526809348,0
559460,1533204987,0
561010,1541002662,0
559477,1570772138,0
560546,1523858343,0
559342,1577153179,6
559341,1553309984,0
560887,1530545383,0
559456,1571129559,1
559656,1559280797,0
559342,1571870285,31
561083,1539683590,0
559423,1573234780,1
559443,1570991766,2
559378,1574314299,1
559375,1576359084,2
559559,1570255514,7
560013,1558146283,0
561357,1546374103,0
561493,1548045170,0
560682,1529003330,0
561250,1543880152,0
559385,1567945770,1
560092,1538500566,0
559861,1536560339,0
559421,1564044275,6
559346,1573736273,3
561071,1521782489,0
560854,1525392458,0
560056,1525933800,0
559805,1533510695,0
560797,1551007142,0
561054,1537794726,0
559426,1576726207,0
560185,1522545714,0
559397,1572848980,15
559461,1533205009,0
559539,1526809417,0
559418,1572360380,7
561011,1541003275,0
560316,1544730050,0
560547,1523860213,0
560279,1532826541,0
559389,1576483071,0
559404,1576942692,0
